src,dst,timestamp
5248,9105,2060432.0
628,8801,2060440.0
5788,9145,2060442.0
1101,8758,2060457.0
144,8344,2060468.0
119,8329,2060489.0
6170,9140,2060514.0
437,8778,2060518.0
6789,9115,2060531.0
2599,8923,2060536.0
1813,8785,2060539.0
366,8472,2060553.0
119,8329,2060568.0
609,8375,2060582.0
535,8581,2060603.0
6789,9115,2060618.0
144,8344,2060628.0
1448,8540,2060634.0
752,8514,2060657.0
2515,9166,2060663.0
2264,8818,2060677.0
119,8329,2060683.0
6939,8849,2060700.0
6914,8347,2060703.0
641,8580,2060717.0
979,8328,2060725.0
3320,8872,2060731.0
609,8375,2060750.0
482,8452,2060758.0
6330,9166,2060772.0
2769,8682,2060784.0
2599,8923,2060784.0
2846,8988,2060789.0
6940,8874,2060801.0
119,8329,2060839.0
403,8490,2060849.0
2515,9166,2060882.0
5248,9105,2060907.0
609,8375,2060910.0
51,8319,2060917.0
51,8319,2060935.0
6626,8720,2060939.0
51,8319,2060983.0
609,8375,2060992.0
6170,9140,2060997.0
476,8295,2060997.0
1252,8629,2061003.0
476,8295,2061019.0
2321,9178,2061021.0
1881,9195,2061027.0
6170,9140,2061028.0
5248,9105,2061031.0
3360,9168,2061034.0
5680,9134,2061038.0
2788,8522,2061043.0
6170,9140,2061062.0
366,8472,2061068.0
609,8375,2061069.0
1881,9195,2061072.0
1920,8574,2061076.0
119,8329,2061089.0
476,8516,2061098.0
476,8516,2061106.0
2933,8849,2061114.0
178,8362,2061126.0
1881,9195,2061128.0
1257,8735,2061137.0
476,8519,2061140.0
2788,8522,2061158.0
5788,9145,2061158.0
476,8519,2061161.0
1881,9195,2061173.0
6007,8587,2061179.0
6170,9140,2061190.0
1975,8371,2061218.0
5788,9145,2061253.0
6673,8995,2061309.0
1975,8371,2061313.0
6789,9115,2061329.0
6941,8367,2061330.0
6170,9140,2061334.0
4844,9159,2061347.0
5680,9134,2061348.0
1881,9195,2061354.0
1881,9195,2061399.0
335,8551,2061399.0
46,8270,2061401.0
2788,8522,2061432.0
3795,8592,2061433.0
2599,8923,2061434.0
1881,9195,2061442.0
5248,9105,2061455.0
440,8505,2061465.0
609,8375,2061472.0
1881,9195,2061479.0
335,8463,2061483.0
6170,9140,2061484.0
68,9023,2061492.0
1881,9195,2061516.0
6941,8367,2061516.0
1975,8371,2061529.0
577,8553,2061545.0
1257,8735,2061581.0
68,8609,2061589.0
6942,8929,2061590.0
1301,8308,2061608.0
5876,8672,2061616.0
609,8375,2061620.0
6170,9140,2061625.0
2788,8522,2061630.0
2781,8304,2061634.0
81,9168,2061641.0
3512,8801,2061649.0
50,9167,2061654.0
6673,8995,2061655.0
506,9123,2061671.0
197,8375,2061680.0
6570,9115,2061686.0
997,8914,2061700.0
50,9167,2061707.0
1881,9195,2061717.0
609,8375,2061731.0
221,9185,2061734.0
5998,8639,2061749.0
1881,9195,2061772.0
5998,8639,2061777.0
498,9138,2061778.0
1881,9195,2061822.0
50,9167,2061830.0
1884,8874,2061831.0
799,9023,2061840.0
498,9138,2061863.0
5788,9145,2061866.0
2599,8923,2061870.0
1881,9195,2061877.0
2599,8923,2061919.0
3472,8261,2061924.0
4248,8872,2061940.0
197,8375,2061951.0
1388,8757,2061958.0
6941,8367,2061962.0
50,9167,2061970.0
609,8375,2061998.0
997,8929,2062009.0
6673,8995,2062014.0
2404,8261,2062042.0
2864,8609,2062082.0
6673,8995,2062086.0
609,8375,2062103.0
600,8370,2062112.0
600,8370,2062137.0
6943,8361,2062139.0
609,8375,2062143.0
535,8581,2062143.0
535,8344,2062152.0
5680,9134,2062167.0
3141,8567,2062173.0
6170,9140,2062184.0
1257,8735,2062193.0
5876,8672,2062216.0
400,8567,2062220.0
609,8375,2062229.0
319,8411,2062238.0
6170,9140,2062239.0
2321,9178,2062256.0
319,8411,2062266.0
144,8344,2062267.0
1082,9023,2062267.0
5680,9134,2062273.0
884,8656,2062301.0
535,8574,2062302.0
51,8319,2062314.0
144,8344,2062320.0
4844,9159,2062327.0
335,8264,2062358.0
51,8319,2062363.0
1082,9023,2062368.0
144,8581,2062376.0
6673,8995,2062379.0
6408,8474,2062379.0
1448,8540,2062381.0
67,9023,2062407.0
353,8467,2062430.0
2788,8522,2062443.0
1975,8577,2062518.0
2599,8923,2062548.0
6408,8474,2062557.0
6626,8720,2062621.0
6170,9140,2062631.0
6408,8474,2062634.0
524,8595,2062636.0
1778,8308,2062639.0
8,8293,2062642.0
1257,8735,2062648.0
1381,8758,2062667.0
335,8390,2062676.0
6170,9140,2062689.0
535,8574,2062692.0
6408,8474,2062692.0
609,8375,2062705.0
3685,8716,2062723.0
6944,8549,2062727.0
2788,8522,2062727.0
6945,8574,2062735.0
6330,9166,2062738.0
383,8423,2062771.0
6673,8995,2062777.0
144,8344,2062777.0
6330,9166,2062793.0
335,8964,2062811.0
6488,8801,2062814.0
6330,9166,2062833.0
6330,9166,2062853.0
5680,9134,2062872.0
119,8411,2062873.0
1448,8540,2062873.0
1257,8735,2062878.0
6170,9140,2062878.0
1388,8757,2062960.0
5680,9134,2062963.0
144,8344,2062969.0
3325,8990,2062971.0
197,8375,2062989.0
623,8716,2062992.0
6945,8574,2063003.0
94,9090,2063004.0
400,8567,2063015.0
498,9138,2063018.0
623,8716,2063035.0
400,8817,2063035.0
5764,9107,2063037.0
6170,9140,2063042.0
6768,9191,2063053.0
6944,8549,2063059.0
609,8375,2063060.0
400,8817,2063062.0
3325,8990,2063102.0
366,8472,2063148.0
6945,8574,2063166.0
5680,9134,2063193.0
366,8472,2063208.0
371,8474,2063245.0
2434,8244,2063250.0
1082,9023,2063250.0
609,8375,2063264.0
371,8474,2063265.0
3532,8540,2063270.0
2781,8304,2063270.0
2788,8522,2063271.0
69,8446,2063272.0
51,8319,2063274.0
3532,8540,2063304.0
2434,8244,2063318.0
4503,8853,2063332.0
498,9138,2063332.0
591,8817,2063338.0
3325,8990,2063344.0
1388,8757,2063346.0
6768,9191,2063354.0
1257,8735,2063366.0
6946,8253,2063372.0
3354,8793,2063386.0
498,9138,2063415.0
3354,8793,2063428.0
535,8581,2063428.0
1074,9056,2063448.0
2434,8244,2063460.0
94,9090,2063460.0
1257,8735,2063498.0
3354,8793,2063507.0
5764,9107,2063518.0
174,8251,2063537.0
366,8472,2063537.0
623,8671,2063542.0
2434,8244,2063553.0
400,8817,2063553.0
400,8817,2063564.0
2434,8244,2063576.0
197,8375,2063579.0
5953,9156,2063597.0
3354,8793,2063603.0
2846,8988,2063607.0
1402,8251,2063613.0
609,8375,2063635.0
1975,8577,2063663.0
1082,9023,2063668.0
6947,8747,2063675.0
499,8883,2063675.0
248,8415,2063691.0
94,9090,2063698.0
499,8883,2063704.0
2781,8304,2063705.0
499,8883,2063713.0
1074,9056,2063713.0
6545,9180,2063721.0
1975,8577,2063722.0
1381,8758,2063735.0
2434,8864,2063743.0
144,8344,2063761.0
879,8834,2063762.0
1381,8758,2063775.0
197,8375,2063775.0
5953,9156,2063789.0
6223,9166,2063792.0
1448,8540,2063792.0
731,8682,2063793.0
623,8671,2063796.0
1257,8735,2063801.0
1252,8629,2063805.0
5764,9107,2063834.0
1257,8735,2063836.0
1881,9195,2063842.0
3354,8793,2063848.0
2615,8858,2063865.0
609,8375,2063867.0
51,8319,2063871.0
1881,9195,2063884.0
6946,8253,2063885.0
76,8953,2063900.0
1448,8540,2063905.0
1881,9195,2063922.0
3354,8793,2063953.0
1881,9195,2063962.0
1388,8757,2063963.0
76,8953,2063967.0
3354,8793,2063976.0
6948,8572,2063992.0
1881,9195,2064003.0
3354,8793,2064009.0
1388,8757,2064009.0
1257,8735,2064027.0
68,8590,2064034.0
3354,8793,2064037.0
2321,9178,2064040.0
6946,8253,2064049.0
2526,8325,2064063.0
449,8415,2064064.0
76,8953,2064064.0
327,8576,2064071.0
498,9138,2064074.0
623,8671,2064076.0
5552,9090,2064085.0
1101,8758,2064094.0
498,9138,2064124.0
1881,9195,2064147.0
1257,8735,2064174.0
46,8270,2064181.0
3036,8956,2064187.0
6626,8720,2064188.0
1881,9195,2064189.0
6946,8253,2064202.0
498,9138,2064209.0
623,8671,2064216.0
6949,8446,2064217.0
1881,9195,2064230.0
935,9140,2064234.0
935,9140,2064244.0
51,8319,2064245.0
1881,9195,2064269.0
623,8671,2064285.0
1082,9023,2064298.0
6946,8253,2064298.0
1252,8629,2064308.0
51,8319,2064317.0
623,8671,2064322.0
1252,8629,2064354.0
51,8319,2064383.0
623,8671,2064403.0
6950,8555,2064406.0
1881,9195,2064430.0
623,8671,2064431.0
1074,9056,2064431.0
2321,9178,2064442.0
1920,8592,2064448.0
6951,8892,2064476.0
1881,9195,2064495.0
6945,8574,2064512.0
1074,9056,2064525.0
1920,8592,2064532.0
1881,9195,2064533.0
2434,8864,2064533.0
6545,9180,2064559.0
3354,8793,2064571.0
1881,9195,2064586.0
2321,9178,2064599.0
6952,8262,2064626.0
3354,8793,2064640.0
1920,8592,2064648.0
1876,8369,2064682.0
94,9090,2064690.0
636,8576,2064693.0
2788,8522,2064694.0
1876,8369,2064705.0
1388,8757,2064711.0
1082,9023,2064721.0
1920,8592,2064737.0
1881,9195,2064751.0
6945,8574,2064761.0
415,8497,2064765.0
3354,8793,2064783.0
2434,8864,2064784.0
1881,9195,2064787.0
3204,8639,2064814.0
1920,8592,2064849.0
415,8497,2064857.0
309,8452,2064860.0
285,8437,2064864.0
3252,8982,2064865.0
1881,9195,2064882.0
3204,8639,2064907.0
1881,9195,2064924.0
3204,8639,2064931.0
636,8576,2064938.0
1052,8700,2064964.0
415,8497,2064966.0
415,8495,2064982.0
6626,8720,2065027.0
2321,9178,2065033.0
1881,9195,2065048.0
415,8496,2065080.0
764,8335,2065082.0
1881,9195,2065100.0
2321,9178,2065112.0
3252,8982,2065114.0
636,8576,2065134.0
1089,9152,2065152.0
2168,8794,2065165.0
1089,9152,2065180.0
2788,8522,2065181.0
2321,9178,2065186.0
2225,8885,2065193.0
3252,8982,2065211.0
6953,8900,2065227.0
45,8639,2065252.0
1066,8418,2065253.0
1404,8411,2065260.0
415,8496,2065261.0
1066,8418,2065277.0
1881,9195,2065291.0
415,8496,2065321.0
94,9090,2065324.0
415,8495,2065334.0
2168,8794,2065341.0
285,8436,2065341.0
6953,8900,2065342.0
400,8817,2065349.0
94,9090,2065371.0
636,8576,2065371.0
1082,9023,2065382.0
2846,8988,2065389.0
400,8817,2065406.0
309,8452,2065430.0
94,9090,2065454.0
1881,9195,2065465.0
6545,9180,2065475.0
4753,8806,2065478.0
517,8682,2065489.0
144,8344,2065494.0
2615,8305,2065501.0
1881,9195,2065513.0
101,8315,2065548.0
2321,9178,2065553.0
1046,8471,2065554.0
309,8452,2065559.0
1881,9195,2065561.0
94,9090,2065571.0
2173,8734,2065580.0
5291,9107,2065596.0
1448,8540,2065598.0
2321,9178,2065607.0
2579,9107,2065617.0
101,8315,2065639.0
5291,9107,2065641.0
934,8900,2065677.0
6789,9115,2065678.0
449,8415,2065685.0
1876,8369,2065709.0
1881,9195,2065713.0
4538,8312,2065716.0
6545,9180,2065721.0
2321,9178,2065729.0
1881,9195,2065758.0
6789,9115,2065759.0
6411,9166,2065775.0
2788,8522,2065783.0
1881,9195,2065799.0
5291,9107,2065867.0
2321,9178,2065877.0
6545,9180,2065918.0
1388,8757,2065919.0
2846,8988,2065932.0
1881,9195,2065937.0
537,9181,2065951.0
18,8244,2065957.0
2788,8522,2065969.0
1881,9195,2065971.0
1082,9023,2065982.0
1881,9195,2066020.0
608,8484,2066026.0
1881,9195,2066070.0
2781,8304,2066090.0
46,8270,2066094.0
6626,8720,2066121.0
46,8270,2066153.0
366,8472,2066172.0
5764,9107,2066193.0
6866,9185,2066198.0
3749,9022,2066210.0
2846,8988,2066211.0
2788,8522,2066223.0
6954,8295,2066248.0
579,8277,2066305.0
2168,8794,2066345.0
2846,8988,2066367.0
6955,8358,2066369.0
2321,9178,2066384.0
46,8270,2066384.0
6626,8720,2066419.0
366,8472,2066428.0
6170,9140,2066439.0
2399,8722,2066450.0
1082,9023,2066460.0
1301,8308,2066477.0
45,8410,2066480.0
1301,8308,2066495.0
2399,8722,2066502.0
6170,9140,2066506.0
1046,8551,2066524.0
366,8472,2066571.0
2846,8988,2066574.0
6626,8720,2066584.0
172,8358,2066595.0
1562,8801,2066596.0
6653,8253,2066598.0
6673,8995,2066611.0
46,8270,2066634.0
6411,9166,2066634.0
1562,8801,2066637.0
6673,8995,2066660.0
366,8472,2066664.0
353,8370,2066670.0
1562,8574,2066674.0
2846,8988,2066698.0
353,8370,2066726.0
6956,8937,2066729.0
3749,9022,2066731.0
1082,9023,2066757.0
2846,8988,2066759.0
526,8328,2066764.0
6673,8995,2066768.0
309,8452,2066770.0
1881,8845,2066781.0
58,8280,2066786.0
6673,8995,2066808.0
8,8452,2066828.0
636,8576,2066846.0
17,8801,2066927.0
636,8576,2066942.0
879,8834,2066971.0
6739,9169,2067032.0
6956,8937,2067053.0
1082,9023,2067056.0
1881,8845,2067085.0
3354,8793,2067091.0
3491,9116,2067110.0
45,8937,2067132.0
145,8295,2067140.0
6673,8995,2067141.0
58,8280,2067148.0
2946,8488,2067150.0
6673,8995,2067170.0
3491,9116,2067180.0
1562,8801,2067204.0
1881,8845,2067207.0
6673,8995,2067213.0
309,8452,2067215.0
6956,8937,2067223.0
3491,9116,2067229.0
224,8393,2067231.0
1388,8757,2067233.0
2870,8260,2067259.0
51,9168,2067272.0
309,8452,2067273.0
1381,8758,2067281.0
1160,8273,2067288.0
6673,8995,2067293.0
50,9167,2067296.0
2870,8260,2067307.0
6957,8452,2067314.0
993,9139,2067316.0
6958,8964,2067321.0
4545,8381,2067322.0
1881,8845,2067334.0
6958,8964,2067344.0
2870,8260,2067352.0
1448,8540,2067360.0
4545,8381,2067363.0
18,8244,2067373.0
1881,8845,2067376.0
526,8328,2067377.0
144,8344,2067379.0
792,8452,2067383.0
51,9168,2067389.0
50,9167,2067398.0
4545,8381,2067409.0
366,8472,2067422.0
145,8295,2067422.0
6959,8347,2067427.0
344,8898,2067446.0
309,8452,2067459.0
526,8328,2067485.0
5291,9107,2067489.0
839,8587,2067500.0
1082,9023,2067505.0
5291,9107,2067511.0
3354,8793,2067525.0
2566,9016,2067533.0
993,9183,2067535.0
6411,9166,2067538.0
1046,8551,2067553.0
1881,8845,2067557.0
1046,8551,2067559.0
344,8898,2067563.0
4545,8381,2067567.0
144,8581,2067571.0
993,9193,2067595.0
993,8972,2067602.0
309,8452,2067606.0
993,9183,2067622.0
993,9139,2067644.0
993,8566,2067656.0
6801,8612,2067660.0
366,8472,2067685.0
1881,8845,2067703.0
2566,9016,2067727.0
2846,8988,2067738.0
1881,8845,2067843.0
2566,9016,2067872.0
1881,8845,2067877.0
1082,9023,2067881.0
2566,9016,2067892.0
145,8276,2067897.0
993,8972,2067911.0
371,8549,2067927.0
6960,8268,2067934.0
2566,9016,2067941.0
3410,8576,2067945.0
145,8276,2067947.0
5552,9090,2067958.0
500,8402,2067960.0
963,8679,2067988.0
1252,8629,2067994.0
1252,8629,2068078.0
3491,9116,2068108.0
93,8307,2068146.0
449,8415,2068151.0
3491,9116,2068177.0
1082,9023,2068182.0
4483,9175,2068197.0
879,8834,2068246.0
6179,9045,2068270.0
6919,8347,2068279.0
371,8290,2068281.0
2566,9016,2068292.0
2615,8978,2068293.0
6179,9045,2068302.0
18,8244,2068306.0
6626,8720,2068323.0
6179,9045,2068327.0
879,8834,2068343.0
1389,8547,2068344.0
339,8747,2068396.0
1082,9023,2068410.0
1388,8757,2068419.0
2566,9016,2068422.0
6626,8720,2068442.0
879,8834,2068463.0
6626,8720,2068490.0
4483,9175,2068499.0
1082,9023,2068502.0
145,8295,2068507.0
68,8758,2068508.0
2566,9016,2068553.0
3491,9116,2068583.0
8,8293,2068613.0
3491,9116,2068643.0
1381,8758,2068650.0
879,8834,2068661.0
145,8295,2068678.0
366,8472,2068688.0
344,8898,2068688.0
660,9166,2068703.0
5840,8794,2068713.0
145,8295,2068734.0
440,8505,2068769.0
17,8541,2068785.0
95,8293,2068833.0
366,8472,2068833.0
3252,8982,2068844.0
1792,9166,2068857.0
2321,9178,2068857.0
6789,9115,2068867.0
1082,9023,2068878.0
5626,9129,2068880.0
145,8295,2068881.0
95,8293,2068893.0
3231,8535,2068894.0
366,8472,2068897.0
6961,8623,2068916.0
6752,9097,2068931.0
6179,9045,2068944.0
6626,8720,2068956.0
3231,8535,2068957.0
6961,8623,2068959.0
3491,9116,2068968.0
366,8472,2068971.0
145,8295,2068975.0
5552,9090,2068976.0
353,8547,2068981.0
3231,8535,2068982.0
646,9163,2069031.0
4483,9175,2069071.0
3720,8598,2069116.0
2321,9178,2069134.0
1975,8577,2069135.0
535,8344,2069138.0
6626,8720,2069141.0
535,8581,2069144.0
1599,8763,2069192.0
366,8472,2069198.0
1448,8540,2069213.0
6946,8253,2069220.0
6789,9115,2069235.0
366,8472,2069240.0
144,8344,2069253.0
95,8293,2069263.0
3215,8628,2069275.0
2321,9178,2069279.0
1599,8763,2069297.0
4590,8607,2069320.0
1082,9023,2069323.0
366,8472,2069350.0
3252,8982,2069362.0
919,8697,2069367.0
3354,8793,2069406.0
1220,9185,2069437.0
449,8415,2069440.0
6555,9168,2069447.0
3252,8982,2069450.0
1046,8311,2069476.0
123,8331,2069478.0
3252,8982,2069479.0
3491,9116,2069485.0
879,8834,2069486.0
6946,8253,2069507.0
3252,8982,2069518.0
6555,9168,2069520.0
1220,9185,2069524.0
95,8293,2069540.0
3252,8982,2069541.0
1082,9023,2069587.0
400,8737,2069604.0
6946,8253,2069607.0
1599,8763,2069611.0
919,8697,2069612.0
1189,8435,2069627.0
1722,8802,2069629.0
1046,8311,2069646.0
1046,8311,2069664.0
3231,8535,2069715.0
6768,9191,2069734.0
3491,9116,2069737.0
1046,8357,2069760.0
67,9166,2069764.0
145,8295,2069766.0
6946,8253,2069780.0
1599,8763,2069784.0
3231,8535,2069794.0
919,8697,2069800.0
6946,8253,2069838.0
6789,9115,2069842.0
3231,8535,2069847.0
2846,8988,2069854.0
3491,9116,2069859.0
3804,8806,2069871.0
6962,9113,2069884.0
5467,9118,2069894.0
919,8697,2069908.0
6768,9191,2069928.0
6946,8253,2069929.0
123,8331,2069930.0
3491,9116,2069958.0
5467,9118,2069964.0
6946,8253,2069976.0
1197,9166,2069979.0
5,8232,2069989.0
2846,8988,2069990.0
6789,9115,2069990.0
6768,9191,2069999.0
919,8697,2070039.0
6789,9115,2070043.0
2388,8540,2070068.0
1729,9168,2070069.0
94,9090,2070085.0
1752,8896,2070134.0
6946,8253,2070141.0
6789,9115,2070160.0
608,8452,2070170.0
919,8697,2070174.0
1046,8357,2070196.0
1082,9023,2070198.0
879,8834,2070204.0
6768,9191,2070224.0
3354,8793,2070228.0
6658,8470,2070262.0
3231,8535,2070271.0
36,8778,2070274.0
449,8415,2070276.0
6866,9185,2070300.0
6946,8253,2070314.0
6963,8540,2070321.0
608,8452,2070372.0
6658,8470,2070377.0
1729,9168,2070381.0
94,9090,2070381.0
1726,9087,2070382.0
6946,8253,2070394.0
6964,8367,2070405.0
5538,9123,2070415.0
5467,9118,2070458.0
2434,9115,2070465.0
6946,8253,2070488.0
5632,9176,2070490.0
1729,9168,2070496.0
6789,9115,2070505.0
2294,8691,2070505.0
5632,9176,2070512.0
1677,8452,2070541.0
1677,8452,2070572.0
6856,8587,2070579.0
6946,8253,2070600.0
2495,9191,2070603.0
1677,8452,2070616.0
6965,8706,2070619.0
6946,8253,2070651.0
2434,9115,2070687.0
1686,8390,2070702.0
6768,9191,2070702.0
6946,8253,2070720.0
6856,8587,2070720.0
660,8347,2070727.0
1792,8347,2070774.0
6856,8587,2070802.0
4483,9175,2070805.0
2846,8988,2070809.0
6944,8549,2070822.0
6966,8282,2070822.0
246,9166,2070825.0
1562,8565,2070831.0
6768,9191,2070834.0
6944,8549,2070850.0
6944,8549,2070870.0
6946,8253,2070876.0
68,8311,2070883.0
6856,8587,2070898.0
6866,9185,2070900.0
5,8232,2070906.0
246,9166,2070920.0
1082,9023,2070920.0
6946,8253,2070924.0
6768,9191,2070929.0
6944,8549,2070951.0
6856,8587,2070958.0
1562,8565,2070967.0
17,8754,2070976.0
6752,9097,2070986.0
6944,8549,2070991.0
6946,8253,2070993.0
532,8827,2070994.0
6946,8253,2071028.0
221,9185,2071029.0
221,9185,2071052.0
6626,8720,2071053.0
6946,8253,2071056.0
6179,9045,2071057.0
6856,8587,2071084.0
3354,8793,2071146.0
6946,8253,2071153.0
3354,8793,2071178.0
4926,9066,2071184.0
6946,8253,2071200.0
6856,8587,2071222.0
5,8232,2071231.0
6752,9097,2071276.0
6946,8253,2071278.0
608,8452,2071281.0
6946,8253,2071311.0
6866,9185,2071329.0
17,8361,2071333.0
6944,8549,2071371.0
221,8734,2071396.0
248,8415,2071405.0
1663,8754,2071415.0
63,8911,2071428.0
3354,8793,2071460.0
6856,8587,2071473.0
671,8452,2071501.0
1663,8541,2071506.0
2169,8540,2071512.0
1726,8260,2071528.0
6856,8587,2071531.0
5,8232,2071561.0
2169,8540,2071576.0
3491,9116,2071593.0
6752,9097,2071615.0
1677,8452,2071630.0
2169,8540,2071670.0
1082,9023,2071725.0
6768,9191,2071726.0
67,8933,2071732.0
6856,8587,2071743.0
248,8415,2071773.0
1712,8504,2071779.0
6179,9045,2071785.0
6626,8720,2071794.0
1087,8921,2071796.0
6752,9097,2071830.0
6768,9191,2071866.0
1220,9185,2071869.0
6626,8720,2071883.0
6783,9134,2071886.0
524,8514,2071896.0
535,8344,2071903.0
535,8581,2071907.0
752,8514,2071970.0
2495,8933,2071973.0
535,8540,2071978.0
248,8415,2071987.0
1046,8249,2072019.0
535,8540,2072041.0
6768,9191,2072044.0
752,8514,2072047.0
6626,8720,2072058.0
1543,8540,2072067.0
535,8344,2072072.0
6820,9194,2072076.0
535,8581,2072082.0
1087,8921,2072088.0
3491,9116,2072090.0
6752,9097,2072091.0
535,8581,2072106.0
4483,9175,2072108.0
524,8514,2072120.0
535,8540,2072137.0
6179,9045,2072140.0
3491,9116,2072142.0
6856,8587,2072151.0
2548,8581,2072165.0
1562,8540,2072166.0
535,8540,2072171.0
1087,8987,2072208.0
6626,8720,2072229.0
535,8344,2072246.0
3491,9116,2072265.0
671,8452,2072271.0
308,8451,2072282.0
6783,9134,2072291.0
1663,8602,2072309.0
535,8540,2072312.0
5764,9107,2072357.0
2356,8548,2072359.0
6752,9097,2072366.0
2548,8344,2072375.0
4859,8347,2072383.0
6967,9185,2072404.0
2548,8344,2072411.0
535,8344,2072417.0
6968,8344,2072440.0
2365,9020,2072444.0
5764,9107,2072444.0
4753,8806,2072448.0
221,9185,2072454.0
308,8451,2072454.0
535,8581,2072480.0
6783,9134,2072490.0
2365,9020,2072490.0
1441,8581,2072514.0
535,8540,2072546.0
6866,9185,2072550.0
6969,9122,2072605.0
308,8451,2072626.0
1082,9023,2072636.0
4041,8976,2072646.0
4859,8937,2072655.0
6970,8716,2072665.0
6969,9122,2072681.0
2365,9020,2072683.0
1441,8581,2072686.0
4534,8849,2072692.0
6969,9122,2072705.0
1562,8565,2072718.0
535,8344,2072728.0
6969,9122,2072740.0
221,9185,2072740.0
160,8316,2072749.0
1160,8248,2072750.0
1952,8491,2072766.0
1381,8758,2072771.0
1160,8248,2072790.0
535,8344,2072809.0
308,8451,2072841.0
1952,8491,2072842.0
144,8344,2072842.0
2548,8581,2072857.0
6971,8314,2072879.0
752,8514,2072886.0
535,8312,2072886.0
535,8344,2072907.0
1082,9023,2072907.0
308,8451,2072921.0
535,8581,2072980.0
535,8344,2072990.0
6971,8314,2073024.0
535,8540,2073041.0
2365,9020,2073045.0
6746,8335,2073053.0
1441,8540,2073063.0
4483,9175,2073065.0
535,8540,2073065.0
221,9149,2073066.0
2365,9020,2073073.0
6272,8491,2073073.0
6746,8335,2073078.0
850,8642,2073106.0
6756,8757,2073122.0
2314,8581,2073141.0
6272,8491,2073182.0
3804,8581,2073210.0
539,8411,2073218.0
850,8642,2073220.0
6866,9185,2073228.0
218,8389,2073239.0
3804,8581,2073251.0
2548,8581,2073257.0
221,9185,2073261.0
1881,8845,2073265.0
2959,9176,2073274.0
1952,8491,2073299.0
2553,8574,2073302.0
67,9023,2073322.0
218,8389,2073323.0
2553,8574,2073326.0
2734,8933,2073329.0
1381,8758,2073338.0
67,9023,2073344.0
5968,9158,2073345.0
144,8344,2073372.0
535,8555,2073382.0
218,8389,2073412.0
67,9023,2073420.0
2553,8574,2073428.0
2365,9020,2073447.0
524,8514,2073449.0
1677,8452,2073452.0
2553,8574,2073459.0
6972,8304,2073467.0
5968,9158,2073479.0
342,8574,2073493.0
3769,9134,2073506.0
6973,8393,2073520.0
342,8574,2073524.0
1952,8491,2073540.0
2553,8574,2073542.0
6515,8347,2073546.0
1881,8845,2073546.0
645,8390,2073551.0
218,8389,2073557.0
1952,8491,2073564.0
6446,9168,2073566.0
6179,9045,2073571.0
6972,8304,2073580.0
1881,8845,2073585.0
3749,9022,2073586.0
6866,9185,2073588.0
36,8411,2073589.0
695,8806,2073606.0
218,8389,2073613.0
221,9185,2073623.0
6179,9045,2073644.0
6974,9107,2073677.0
718,8529,2073679.0
1881,8845,2073703.0
36,8411,2073704.0
1677,8452,2073704.0
1677,8452,2073736.0
535,8540,2073741.0
1881,8845,2073745.0
6626,8720,2073756.0
36,8411,2073770.0
5680,9134,2073778.0
6209,9166,2073798.0
218,8389,2073802.0
6768,9191,2073802.0
221,9149,2073812.0
5680,9134,2073839.0
1066,9197,2073850.0
539,8402,2073854.0
1663,8333,2073863.0
819,8346,2073866.0
1881,8845,2073872.0
2971,8549,2073890.0
6914,8347,2073894.0
535,8574,2073915.0
144,8344,2073921.0
2971,8549,2073932.0
1663,8491,2073956.0
3613,8251,2073956.0
518,8900,2073965.0
6975,8250,2073966.0
6626,8720,2073984.0
5622,9113,2073987.0
819,8627,2073994.0
144,8344,2074006.0
1881,8845,2074046.0
309,8452,2074064.0
6179,9045,2074135.0
6783,9134,2074149.0
1677,8452,2074149.0
93,8307,2074197.0
4483,9175,2074203.0
1881,8845,2074223.0
6783,9134,2074258.0
2294,8691,2074271.0
1376,8502,2074291.0
781,8617,2074294.0
6626,8720,2074301.0
1881,8845,2074346.0
45,9101,2074392.0
5968,9158,2074422.0
6783,9134,2074423.0
2892,9124,2074424.0
124,8332,2074455.0
144,8344,2074463.0
5968,9158,2074500.0
6976,9185,2074512.0
1402,8251,2074516.0
110,8314,2074523.0
218,8389,2074528.0
124,8332,2074530.0
1562,8565,2074530.0
1376,8257,2074537.0
1247,9185,2074550.0
3495,8452,2074581.0
1881,8845,2074590.0
5968,9158,2074610.0
144,8514,2074644.0
535,8555,2074651.0
68,9023,2074656.0
124,8332,2074657.0
6626,8720,2074657.0
5,8232,2074669.0
2003,8859,2074681.0
3495,9151,2074684.0
1376,8257,2074699.0
1247,9185,2074725.0
2003,8859,2074727.0
6977,8260,2074743.0
1247,9185,2074748.0
5,8232,2074750.0
1376,8257,2074758.0
1402,8251,2074760.0
524,8491,2074763.0
1881,8845,2074764.0
17,8260,2074765.0
221,9185,2074771.0
218,8389,2074785.0
1402,8251,2074788.0
6820,9194,2074800.0
775,8529,2074803.0
124,8332,2074818.0
143,8347,2074820.0
2294,8691,2074835.0
524,8491,2074846.0
2769,8446,2074847.0
1881,8845,2074859.0
5680,9134,2074863.0
6978,8344,2074919.0
547,9163,2074925.0
1376,8257,2074932.0
1376,8257,2074948.0
144,8344,2074962.0
2003,8859,2074978.0
1881,8845,2074982.0
5,8232,2074982.0
547,9163,2075008.0
58,8280,2075013.0
1881,8845,2075018.0
36,9071,2075108.0
631,8389,2075116.0
2365,9020,2075164.0
